Sales_Volume,Product_Cost,Revenue,Total_Costs,Profit
343.16,22.11,17158.22,12588.25,4569.97
203.71,20.80,10185.27,9236.07,949.20
254.76,20.03,12738.16,10102.10,2636.06
269.40,19.97,13470.13,10380.90,3089.24
374.92,18.09,18746.00,11782.72,6963.27
249.33,21.01,12466.72,10239.47,2227.25
229.83,19.92,11491.61,9578.16,1913.45
441.65,19.00,22082.74,13389.68,8693.06
126.63,22.21,6331.41,7812.78,-1481.37
486.80,17.50,24339.83,13518.73,10821.10
339.21,19.16,16960.36,11497.52,5462.85
382.86,22.06,19142.86,13444.08,5698.77
253.52,20.63,12676.19,10230.46,2445.73
133.84,19.90,6692.06,7664.01,-971.96
355.19,20.50,17759.41,12282.07,5477.34
384.81,20.36,19240.57,12834.31,6406.26
355.91,16.97,17795.50,11038.61,6756.89
206.90,19.30,10345.10,8993.51,1351.58
359.55,23.23,17977.58,13353.48,4624.10
364.04,18.68,18201.81,11800.69,6401.12
334.72,19.36,16736.11,11481.36,5254.75
363.21,18.92,18160.64,11870.81,6289.83
388.98,19.83,19448.81,12711.83,6736.98
324.18,18.83,16209.14,11105.58,5103.56
184.19,20.97,9209.63,8863.16,346.47
297.51,20.39,14875.50,11067.61,3807.90
178.82,21.55,8940.80,8852.96,87.83
280.56,17.90,14028.21,10021.57,4006.64
280.47,19.32,14023.38,10418.44,3604.93
172.67,19.55,8633.45,8375.43,258.02
267.05,20.91,13352.49,10584.36,2768.13
194.23,18.41,9711.65,8576.52,1135.13
376.14,21.83,18807.02,13211.64,5595.39
435.31,22.37,21765.44,14739.09,7026.35
176.06,18.02,8803.06,8173.02,630.04
440.08,19.02,22003.84,13369.49,8634.35
304.57,18.94,15228.37,10767.33,4461.04
254.81,25.00,12740.36,11370.18,1370.18
178.42,19.14,8920.77,8414.91,505.86
300.12,23.36,15006.24,12009.49,2996.75
371.79,17.47,18589.31,11493.89,7095.42
346.92,18.02,17346.07,11251.76,6094.30
163.39,18.63,8169.42,8043.40,126.02
176.37,18.31,8818.42,8229.06,589.36
279.53,19.46,13976.34,10440.77,3535.57
253.70,18.58,12684.93,9714.34,2970.59
236.35,18.36,11817.39,9339.66,2477.74
249.93,22.32,12496.73,10577.77,1918.95
374.62,22.45,18730.75,13409.20,5321.55
424.76,21.90,21237.77,14301.54,6936.22
280.02,21.05,14001.14,10893.92,3107.22
413.33,20.19,20666.66,13343.33,7323.33
260.37,19.01,13018.67,9948.64,3070.03
295.23,18.09,14761.53,10341.81,4419.72
234.47,20.73,11723.53,9859.63,1863.89
330.41,17.65,16520.33,10832.58,5687.75
458.99,18.01,22949.69,13267.47,9682.22
321.90,22.31,16094.87,12180.19,3914.68
269.19,23.80,13459.48,11407.06,2052.42
332.15,20.79,16607.35,11904.21,4703.15
199.16,22.21,9958.24,9424.03,534.21
405.62,19.51,20281.08,12912.99,7368.09
300.62,17.32,15030.89,10208.10,4822.79
289.60,21.22,14479.98,11146.56,3333.42
317.98,21.14,15899.06,11721.67,4177.39
326.75,20.14,16337.25,11581.73,4755.52
175.78,19.52,8788.82,8430.32,358.50
340.66,21.92,17032.78,12468.68,4564.10
239.12,18.03,11956.03,9310.99,2645.04
348.73,18.45,17436.31,11434.85,6001.46
380.85,17.98,19042.40,11849.09,7193.31
374.77,20.17,18738.35,12559.03,6179.32
310.79,17.82,15539.57,10539.61,4999.96
304.08,18.63,15203.78,10665.39,4538.39
206.91,18.59,10345.58,8846.17,1499.40
365.94,19.48,18296.96,12128.05,6168.91
247.35,17.03,12367.62,9211.24,3156.39
299.34,20.17,14966.90,11038.97,3927.93
250.80,22.49,12540.21,10641.74,1898.47
203.47,20.27,10173.56,9124.56,1049.00
327.85,23.08,16392.53,12567.66,3824.87
165.93,22.67,8296.42,8761.27,-464.84
358.20,21.56,17909.80,12721.08,5188.72
259.40,20.15,12969.78,10226.66,2743.12
103.28,20.05,5164.13,7070.30,-1906.17
302.24,21.53,15111.92,11506.47,3605.45
161.22,19.22,8061.11,8098.15,-37.04
248.64,16.23,12431.95,9036.64,3395.31
346.89,20.98,17344.63,12279.20,5065.43
170.82,17.74,8540.89,8029.94,510.95
386.63,18.08,19331.46,11988.60,7342.86
117.48,20.00,5874.06,7349.68,-1475.62
240.52,19.81,12026.01,9764.64,2261.36
356.03,17.18,17801.45,11115.10,6686.35
259.06,20.33,12953.24,10267.04,2686.20
190.29,21.93,9514.25,9173.38,340.87
269.76,17.74,13488.04,9786.45,3701.59
247.08,22.54,12353.82,10570.33,1783.49
387.83,16.88,19391.29,11546.37,7844.92
258.33,24.23,12916.41,11260.49,1655.92
370.06,19.18,18502.81,12096.74,6406.06
406.99,20.29,20349.67,13258.40,7091.27
286.29,16.22,14314.69,9642.52,4672.17
415.12,19.88,20756.02,13250.82,7505.20
273.74,20.46,13686.98,10599.88,3087.10
446.39,19.83,22319.64,13850.93,8468.71
184.52,18.87,9225.86,8482.55,743.31
341.76,18.11,17088.23,11188.29,5899.94
298.76,22.26,14937.95,11650.69,3287.26
276.10,20.06,13805.10,10539.05,3266.05
328.59,23.08,16429.26,12584.24,3845.02
346.08,18.95,17303.99,11557.19,5746.80
118.68,19.13,5934.16,7270.46,-1336.30
215.57,21.63,10778.46,9663.02,1115.44
348.49,16.75,17424.33,10838.56,6585.77
336.63,17.57,16831.59,10915.66,5915.93
447.88,22.19,22394.14,14940.75,7453.40
361.74,17.66,18086.79,11386.86,6699.94
437.25,16.36,21862.25,12154.16,9708.09
345.74,23.74,17286.90,13206.80,4080.10
254.42,17.21,12720.78,9379.09,3341.69
191.81,20.37,9590.53,8906.84,683.69
367.89,20.14,18394.30,12408.55,5985.75
331.28,15.00,16563.76,9969.13,6594.63
162.09,19.47,8104.38,8155.10,-50.71
269.72,20.90,13485.88,10636.24,2849.64
441.21,20.71,22060.61,14136.89,7923.71
300.08,21.81,15004.01,11543.86,3460.15
286.06,19.23,14303.00,10499.51,3803.49
291.35,21.43,14567.65,11242.24,3325.41
229.27,18.62,11463.48,9269.31,2194.17
271.75,17.18,13587.28,9668.34,3918.95
272.00,17.40,13600.15,9734.09,3866.06
164.72,17.08,8235.89,7812.69,423.21
363.64,22.02,18181.90,13007.01,5174.89
282.54,16.97,14126.93,9794.92,4332.01
380.73,20.55,19036.44,12823.25,6213.20
390.58,19.47,19529.13,12603.92,6925.21
230.23,19.79,11511.44,9557.31,1954.13
334.44,22.73,16721.76,12600.78,4120.98
294.38,19.12,14718.87,10629.42,4089.45
402.08,21.22,20104.22,13533.52,6570.70
231.37,20.08,11568.72,9644.87,1923.85
339.45,19.70,16972.71,11685.88,5286.83
322.86,24.60,16142.82,12942.25,3200.57
253.70,17.12,12685.07,9342.69,3342.38
204.54,22.58,10226.87,9618.10,608.77
333.06,21.31,16653.02,12098.45,4554.57
355.39,19.04,17769.47,11766.95,6002.52
258.90,23.26,12945.15,11021.73,1923.42
331.44,16.30,16571.86,10403.68,6168.18
277.79,18.96,13889.67,10265.98,3623.69
348.53,17.58,17426.45,11128.20,6298.25
226.24,20.82,11312.14,9711.32,1600.82
406.28,17.77,20314.17,12221.23,8092.94
251.63,20.87,12581.68,10250.62,2331.06
271.53,19.63,13576.55,10329.37,3247.18
168.17,19.04,8408.58,8202.20,206.37
194.45,20.78,9722.55,9040.16,682.38
303.20,19.46,15159.90,10901.07,4258.83
246.31,17.82,12315.64,9389.97,2925.67
385.28,25.00,19263.80,14631.90,4631.90
134.29,19.03,6714.26,7554.86,-840.61
274.15,15.56,13707.40,9267.05,4440.35
264.28,18.32,13213.96,9840.49,3373.47
139.32,17.47,6966.09,7433.32,-467.22
199.75,21.65,9987.35,9324.98,662.37
281.91,20.64,14095.52,10819.56,3275.96
298.57,20.80,14928.39,11209.44,3718.95
279.84,19.26,13992.10,10389.75,3602.36
306.29,19.44,15314.32,10954.60,4359.71
320.03,19.26,16001.46,11163.17,4838.30
128.18,19.84,6408.82,7542.71,-1133.90
292.69,21.67,14634.26,11342.68,3291.58
445.96,20.67,22298.12,14219.00,8079.12
303.84,21.00,15192.17,11380.78,3811.39
339.39,21.00,16969.34,12126.82,4842.51
257.95,21.77,12897.64,10615.35,2282.30
365.54,20.58,18276.78,12521.37,5755.41
365.22,20.72,18260.88,12566.47,5694.41
304.31,22.38,15215.28,11809.63,3405.65
456.19,18.67,22809.74,13517.12,9292.63
200.22,18.29,10010.99,8661.72,1349.27
136.82,17.63,6841.07,7411.91,-570.84
364.40,20.37,18220.00,12421.31,5798.69
375.79,16.29,18789.61,11122.61,7667.01
198.06,20.92,9903.21,9144.36,758.85
245.76,19.78,12288.11,9861.57,2426.54
137.47,22.27,6873.63,8061.41,-1187.79
253.18,18.66,12659.09,9723.40,2935.69
365.28,19.59,18264.15,12157.12,6107.03
303.62,22.24,15181.25,11753.96,3427.29
266.88,22.77,13343.81,11075.77,2268.03
272.45,18.64,13622.52,10078.39,3544.13
110.41,20.36,5520.31,7248.26,-1727.95
254.87,20.59,12743.39,10247.43,2495.96
331.82,20.75,16591.18,11884.45,4706.73
454.56,19.47,22728.19,13852.56,8875.63
389.39,22.56,19469.37,13785.66,5683.71
143.45,16.22,7172.32,7326.79,-154.46
409.92,19.16,20495.79,12853.06,7642.73
368.30,20.90,18415.14,12696.01,5719.14
367.45,20.91,18372.42,12684.98,5687.44
291.41,22.71,14570.74,11616.73,2954.02
278.44,22.40,13921.94,11236.04,2685.90
255.67,19.43,12783.52,9967.40,2816.12
172.50,22.60,8624.77,8898.35,-273.58
235.13,18.57,11756.26,9366.73,2389.54
240.46,21.86,12022.87,10256.83,1766.05
296.79,23.62,14839.48,12010.48,2829.00
357.86,22.43,17892.88,13026.71,4866.18
294.69,20.21,14734.58,10956.17,3778.41
168.03,19.34,8401.31,8249.03,152.28
441.89,16.94,22094.48,12486.86,9607.63
432.31,20.62,21615.46,13914.68,7700.78
368.91,17.77,18445.45,11555.35,6890.10
473.66,18.41,23683.03,13721.86,9961.17
309.10,17.62,15455.18,10445.95,5009.24
445.42,19.08,22271.20,13498.34,8772.86
177.77,19.94,8888.57,8545.49,343.09
271.04,20.55,13551.97,10569.11,2982.86
234.28,18.80,11713.89,9404.18,2309.70
225.17,22.14,11258.32,9984.86,1273.46
206.13,19.58,10306.66,9036.83,1269.83
326.20,18.42,16309.93,11010.07,5299.87
367.73,20.45,18386.71,12521.11,5865.59
316.33,23.93,15816.30,12568.77,3247.54
208.43,20.67,10421.49,9308.31,1113.18
377.08,19.27,18853.84,12267.89,6585.95
329.34,16.95,16467.18,10580.75,5886.43
276.22,19.56,13810.97,10403.17,3407.79
338.54,20.47,16926.96,11929.85,4997.11
244.20,19.22,12209.78,9694.62,2515.16
266.18,16.67,13308.94,9436.99,3871.94
418.75,18.30,20937.63,12662.70,8274.93
252.45,22.91,12622.39,10783.35,1839.05
293.90,22.87,14695.24,11721.01,2974.22
406.25,18.23,20312.59,12404.64,7907.95
347.09,21.35,17354.37,12408.76,4945.61
170.54,17.64,8527.13,8008.86,518.27
208.56,22.81,10427.76,9756.86,670.90
125.05,20.49,6252.33,7562.26,-1309.94
328.17,21.90,16408.40,12186.64,4221.75
289.25,16.57,14462.28,9792.74,4669.53
203.64,21.36,10182.18,9348.86,833.31
441.99,19.98,22099.45,13833.00,8266.46
306.02,21.70,15301.13,11641.87,3659.26
239.11,21.83,11955.48,10219.70,1735.78
300.12,20.13,15006.04,11041.90,3964.14
339.91,18.80,16995.26,11389.65,5605.60
178.10,21.56,8904.85,8839.66,65.19
248.24,19.88,12412.20,9935.02,2477.19
375.73,18.25,18786.55,11858.76,6927.80
291.76,18.16,14588.17,10298.33,4289.83
309.54,17.05,15477.16,10276.37,5200.79
286.08,18.98,14303.93,10429.61,3874.33
159.26,22.21,7963.10,8536.48,-573.37
215.15,20.36,10757.60,9379.56,1378.04
288.79,18.94,14439.72,10469.90,3969.82
229.36,21.61,11468.16,9956.47,1511.69
163.23,18.34,8161.61,7992.87,168.74
388.16,20.19,19408.04,12837.24,6570.80
461.21,19.64,23060.54,14058.52,9002.02
371.36,21.56,18567.94,13005.85,5562.09
391.85,16.85,19592.32,11600.87,7991.45
239.13,18.30,11956.68,9376.05,2580.63
443.88,16.72,22193.83,12423.17,9770.65
225.52,19.48,11275.76,9393.22,1882.54
437.67,22.42,21883.26,14813.71,7069.56
479.64,18.99,23982.09,14107.97,9874.12
348.14,18.98,17406.88,11607.18,5799.71
461.16,21.74,23058.03,15027.22,8030.81
314.43,22.14,15721.42,11960.53,3760.89
244.09,19.82,12204.75,9838.66,2366.09
286.98,21.37,14348.75,11132.49,3216.26
319.68,17.85,15984.02,10705.05,5278.98
176.46,22.76,8823.13,9015.57,-192.44
326.18,24.30,16309.12,12925.39,3383.73
461.20,21.04,23059.79,14704.68,8355.11
223.32,15.83,11166.16,8535.50,2630.66
371.19,18.88,18559.43,12009.35,6550.07
414.16,21.23,20708.12,13790.87,6917.25
432.89,19.16,21644.46,13292.87,8351.58
443.53,22.54,22176.37,14999.06,7177.31
304.34,21.18,15216.95,11444.78,3772.17
457.39,18.59,22869.64,13501.58,9368.06
360.66,20.06,18033.08,12236.51,5796.58
213.73,18.21,10686.32,8892.46,1793.87
295.33,19.63,14766.27,10798.66,3967.61
349.89,18.89,17494.42,11609.68,5884.74
240.67,22.35,12033.35,10378.79,1654.56
330.44,24.23,16521.97,13007.22,3514.76
336.68,17.14,16834.22,10769.97,6064.25
214.09,16.15,10704.38,8458.28,2246.10
313.47,19.51,15673.54,11115.71,4557.83
364.83,16.96,18241.70,11188.74,7052.96
299.78,20.09,14988.95,11023.29,3965.66
131.12,21.50,6555.84,7818.73,-1262.89
126.89,22.99,6344.51,7916.99,-1572.48
269.00,20.40,13450.20,10488.43,2961.77
423.16,19.61,21157.97,13299.72,7858.25
235.26,16.04,11762.79,8774.26,2988.53
328.97,20.05,16448.55,11596.65,4851.90
233.29,20.14,11664.47,9699.05,1965.42
260.42,21.28,13020.85,10541.13,2479.72
389.74,18.58,19487.14,12242.60,7244.54
352.72,19.13,17636.05,11747.52,5888.54
187.36,17.04,9368.05,8193.38,1174.67
285.19,15.42,14259.61,9396.93,4862.68
148.31,17.78,7415.36,7637.35,-221.99
296.14,16.86,14807.04,9992.74,4814.30
335.67,20.67,16783.36,11939.39,4843.97
197.37,18.96,9868.32,8742.80,1125.52
252.02,18.92,12601.12,9769.15,2831.97
278.40,18.03,13920.05,10019.90,3900.15
419.77,15.00,20988.29,11296.49,9691.80
476.77,23.02,23838.54,15973.65,7864.89
159.94,18.00,7997.04,7878.85,118.19
361.73,19.18,18086.36,11936.18,6150.18
272.45,17.09,13622.34,9656.18,3966.17
277.19,21.94,13859.55,11082.64,2776.91
359.79,20.29,17989.51,12299.01,5690.50
419.22,18.35,20960.85,12691.49,8269.36
437.34,19.22,21867.22,13403.81,8463.41
316.07,23.36,15803.51,12382.25,3421.26
269.03,19.85,13451.29,10341.25,3110.03
369.63,19.64,18481.55,12258.27,6223.28
241.70,18.12,12085.22,9379.01,2706.20
313.25,16.21,15662.70,10078.11,5584.59
269.37,19.68,13468.51,10301.19,3167.33
334.26,20.65,16713.04,11902.81,4810.23
238.68,22.20,11933.96,10298.48,1635.48
223.80,15.50,11190.20,8469.64,2720.57
419.12,17.75,20956.22,12439.38,8516.84
190.25,18.84,9512.29,8583.95,928.34
301.20,19.99,15059.76,11021.81,4037.95
232.92,19.71,11646.09,9590.87,2055.22
155.81,19.76,7790.34,8078.22,-287.88
153.68,20.82,7683.98,8199.03,-515.04
218.40,18.19,10919.83,8973.38,1946.45
396.76,21.87,19838.03,13676.47,6161.56
250.33,20.87,12516.37,10223.56,2292.81
437.05,19.36,21852.28,13461.35,8390.93
317.05,23.20,15852.57,12356.17,3496.40
286.89,23.11,14344.67,11630.92,2713.75
316.72,21.87,15835.82,11925.25,3910.56
303.37,15.00,15168.40,9550.52,5617.88
361.08,23.16,18054.16,13361.92,4692.23
250.33,21.59,12516.60,10404.55,2112.05
268.06,24.01,13402.98,11436.87,1966.11
407.95,22.47,20397.70,14168.74,6228.96
434.55,23.16,21727.59,15062.78,6664.81
407.29,21.76,20364.45,13861.51,6502.94
283.18,22.70,14159.13,11427.50,2731.62
367.45,23.99,18372.26,13814.37,4557.90
295.21,20.43,14760.49,11032.05,3728.44
299.51,16.86,14975.37,10048.36,4927.01
227.96,19.39,11398.13,9419.07,1979.05
319.14,20.78,15957.11,11631.74,4325.37
222.03,20.15,11101.41,9473.82,1627.59
262.87,17.51,13143.28,9601.95,3541.32
392.31,16.74,19615.40,11566.40,8049.00
228.71,18.52,11435.46,9235.16,2200.30
175.45,21.62,8772.49,8792.43,-19.94
174.30,23.16,8715.04,9036.92,-321.89
431.17,21.83,21558.62,14413.85,7144.77
301.39,22.11,15069.45,11665.17,3404.27
280.98,19.84,14048.89,10574.14,3474.75
377.00,16.52,18849.85,11226.42,7623.43
385.40,19.09,19269.83,12357.05,6912.78
263.02,19.48,13150.96,10124.27,3026.70
343.44,19.01,17172.08,11527.41,5644.66
364.68,20.11,18234.25,12333.59,5900.65
333.78,20.88,16689.17,11970.35,4718.83
210.13,21.71,10506.27,9560.99,945.28
400.35,19.44,20017.69,12784.38,7233.31
307.98,16.19,15398.90,9986.93,5411.97
250.33,19.03,12516.28,9764.76,2751.52
284.44,20.09,14222.02,10713.67,3508.35
154.82,22.45,7741.21,8475.12,-733.92
201.14,18.86,10057.01,8794.39,1262.62
363.05,21.03,18152.33,12633.08,5519.24
100.96,20.58,5048.24,7077.87,-2029.63
282.55,20.09,14127.60,10675.85,3451.75
304.55,21.86,15227.69,11657.87,3569.82
166.11,18.68,8305.58,8102.69,202.90
453.59,18.85,22679.58,13550.03,9129.55
234.50,19.98,11724.96,9684.40,2040.56
256.00,18.72,12799.98,9792.24,3007.74
255.93,21.02,12796.70,10378.71,2417.98
235.77,18.57,11788.47,9379.09,2409.38
110.86,20.45,5542.92,7267.34,-1724.42
352.85,19.80,17642.62,11986.36,5656.26
448.50,20.43,22424.95,14162.77,8262.18
233.95,19.08,11697.66,9463.95,2233.71
335.82,19.32,16790.82,11488.59,5302.24
356.30,20.19,17815.24,12194.51,5620.73
389.88,20.40,19494.10,12955.21,6538.89
283.88,19.99,14193.79,10675.13,3518.66
255.67,23.41,12783.71,10985.52,1798.19
261.32,18.02,13065.92,9708.57,3357.35
348.37,19.87,17418.72,11922.76,5495.97
378.93,16.85,18946.56,11386.03,7560.53
220.54,20.74,11026.84,9574.85,1451.99
272.27,17.77,13613.26,9838.02,3775.24
411.43,19.44,20571.46,12999.57,7571.89
375.64,19.26,18782.18,12233.34,6548.83
465.20,20.56,23259.79,14565.26,8694.54
359.79,18.89,17989.27,11797.94,6191.33
277.36,18.81,13867.87,10216.92,3650.94
319.03,22.87,15951.66,12296.84,3654.82
335.32,20.57,16766.10,11897.28,4868.82
179.22,18.88,8961.21,8383.38,577.83
309.11,19.50,15455.34,11027.07,4428.27
347.51,23.29,17375.31,13093.67,4281.65
215.70,19.53,10784.83,9212.48,1572.35
367.53,18.62,18376.28,11843.86,6532.42
317.52,18.63,15876.11,10915.44,4960.67
438.18,18.90,21908.78,13282.28,8626.50
158.26,18.81,7912.81,7976.96,-64.15
245.69,17.44,12284.59,9285.04,2999.55
321.46,17.75,16073.12,10706.47,5366.65
254.03,18.34,12701.43,9659.23,3042.20
348.85,21.18,17442.54,12389.76,5052.79
361.15,19.24,18057.45,11947.61,6109.84
190.56,19.59,9528.05,8732.26,795.78
302.79,22.54,15139.52,11824.95,3314.57
301.79,22.59,15089.30,11817.35,3271.95
271.88,19.44,13593.96,10284.18,3309.78
426.75,18.74,21337.35,12996.50,8340.85
382.53,18.27,19126.44,11989.24,7137.20
344.36,21.39,17218.09,12364.37,4853.72
348.83,19.59,17441.25,11833.69,5607.57
292.19,19.23,14609.54,10617.95,3991.58
420.50,18.37,21024.94,12725.69,8299.25
343.69,18.46,17184.57,11344.77,5839.80
352.75,20.64,17637.68,12280.87,5356.80
394.81,17.37,19740.55,11857.52,7883.03
248.07,21.99,12403.67,10455.07,1948.60
375.77,18.93,18788.25,12114.10,6674.15
224.98,19.70,11248.85,9432.21,1816.64
266.21,17.33,13310.74,9612.45,3698.29
263.86,19.98,13192.81,10270.60,2922.21
458.55,19.34,22927.58,13869.93,9057.65
392.87,19.90,19643.46,12818.03,6825.42
345.38,22.94,17269.15,12924.27,4344.88
352.23,20.36,17611.59,12169.82,5441.77
312.83,18.41,15641.29,10759.34,4881.95
434.94,18.58,21747.02,13080.05,8666.98
299.25,21.19,14962.52,11341.19,3621.32
274.47,22.60,13723.73,11202.41,2521.32
214.21,20.56,10710.26,9404.88,1305.38
369.22,21.38,18460.97,12892.96,5568.01
354.25,21.22,17712.26,12516.90,5195.36
275.35,22.84,13767.61,11288.53,2479.08
144.89,16.10,7244.70,7332.91,-88.21
386.51,21.33,19325.45,13245.95,6079.50
130.22,21.97,6511.16,7860.67,-1349.52
346.04,17.32,17301.95,10994.28,6307.67
451.22,18.23,22561.03,13225.15,9335.88
287.12,18.30,14355.87,10253.80,4102.07
237.11,18.54,11855.27,9396.51,2458.76
346.34,19.04,17317.18,11593.19,5723.98
379.05,20.49,18952.33,12764.85,6187.48
309.51,21.73,15475.61,11726.12,3749.49
448.65,22.16,22432.33,14943.19,7489.14
164.29,18.32,8214.61,8010.55,204.06
300.96,18.31,15048.07,10510.78,4537.29
349.92,22.63,17496.05,12919.29,4576.76
395.17,21.29,19758.64,13414.61,6344.03
219.75,20.17,10987.58,9431.45,1556.13
373.51,20.95,18675.50,12823.79,5851.71
310.83,19.94,15541.75,11198.17,4343.58
278.11,21.05,13905.66,10854.05,3051.61
202.65,19.33,10132.54,8916.81,1215.73
396.19,20.54,19809.54,13136.81,6672.73
212.17,16.98,10608.44,8602.40,2006.05
257.43,18.62,12871.31,9794.42,3076.90
252.33,18.65,12616.37,9704.89,2911.48
398.58,19.25,19928.79,12673.07,7255.72
338.19,18.15,16909.30,11137.05,5772.25
372.46,18.93,18623.19,12051.82,6571.36
241.55,16.97,12077.68,9099.45,2978.23
326.77,21.10,16338.29,11893.91,4444.38
314.90,19.83,15745.23,11246.12,4499.10
384.36,16.59,19217.79,11376.30,7841.49
413.32,18.33,20666.11,12576.34,8089.77
131.19,20.67,6559.28,7712.03,-1152.75
338.51,18.91,16925.59,11402.60,5523.00
164.40,18.61,8219.81,8058.77,161.03
310.02,19.85,15501.14,11154.21,4346.94
251.69,20.69,12584.63,10206.81,2377.81
256.66,17.13,12832.96,9395.88,3437.08
268.04,21.10,13401.89,10655.67,2746.22
325.94,18.40,16297.04,10997.12,5299.92
263.47,19.96,13173.74,10260.05,2913.69
353.77,19.93,17688.35,12050.28,5638.07
279.89,18.95,13994.75,10302.85,3691.89
173.95,17.95,8697.38,8122.83,574.56
368.47,19.43,18423.68,12158.93,6264.74
251.20,23.25,12559.87,10840.51,1719.37
286.07,17.28,14303.41,9942.30,4361.11
341.37,23.38,17068.34,12982.74,4085.61
263.08,19.48,13154.22,10125.03,3029.19
167.28,20.07,8364.09,8357.47,6.62
272.96,17.83,13647.79,9865.87,3781.92
433.34,18.46,21666.79,12998.28,8668.51
330.70,18.99,16535.18,11281.45,5253.74
337.88,17.91,16894.19,11051.03,5843.16
328.48,19.58,16424.25,11432.45,4991.80
226.17,19.19,11308.60,9339.33,1969.27
282.94,23.70,14146.95,11706.10,2440.86
358.84,17.67,17942.24,11340.09,6602.15
190.05,20.21,9502.73,8840.13,662.60
249.09,20.50,12454.57,10105.30,2349.27
248.68,17.86,12433.96,9441.25,2992.71
285.91,21.37,14295.36,11110.88,3184.48
460.37,19.20,23018.52,13840.65,9177.87
173.49,15.02,8674.30,7604.93,1069.37
303.78,21.32,15188.79,11476.41,3712.38
219.79,17.77,10989.40,8904.78,2084.62
451.57,17.90,22578.29,13085.04,9493.25
195.21,21.38,9760.33,9172.70,587.63
279.69,19.31,13984.44,10399.58,3584.86
355.19,21.84,17759.63,12755.82,5003.80
346.26,22.42,17313.06,12763.29,4549.77
283.90,18.71,14194.88,10311.76,3883.11
266.50,21.59,13324.95,10752.79,2572.16
278.35,18.49,13917.54,10146.45,3771.09
245.40,24.47,12270.16,11004.09,1266.07
228.17,18.61,11408.32,9247.11,2161.21
296.58,22.05,14828.93,11540.20,3288.73
246.57,21.69,12328.49,10347.50,1980.99
251.65,20.63,12582.37,10192.03,2390.34
334.29,18.66,16714.54,11237.50,5477.04
449.83,19.70,22491.51,13860.40,8631.11
321.93,15.69,16096.49,10051.99,6044.50
178.48,20.45,8923.76,8649.61,274.15
177.76,20.70,8888.02,8679.50,208.52
437.66,20.27,21883.05,13870.08,8012.98
254.22,15.00,12710.91,8813.27,3897.64
185.82,17.47,9291.08,8246.07,1045.02
320.90,18.50,16045.05,10937.89,5107.16
326.48,20.58,16324.16,11720.11,4604.05
332.31,20.58,16615.55,11838.52,4777.03
246.26,19.66,12313.03,9841.37,2471.66
134.77,21.27,6738.43,7866.59,-1128.16
447.10,17.95,22354.83,13024.27,9330.56
241.67,21.22,12083.69,10128.43,1955.26
339.01,20.95,16950.48,12102.08,4848.40
346.80,20.76,17340.10,12197.91,5142.19
323.37,19.64,16168.32,11349.60,4818.73
258.22,23.66,12910.85,11109.80,1801.05
247.27,20.99,12363.37,10189.25,2174.12
320.59,18.06,16029.70,10790.99,5238.70
396.50,20.50,19824.98,13126.90,6698.08
434.72,21.50,21736.07,14348.67,7387.40
192.05,18.82,9602.30,8615.03,987.27
211.29,22.18,10564.69,9686.19,878.50
433.51,20.76,21675.43,14001.40,7674.03
354.82,15.32,17741.01,10434.09,7306.92
